DATA;HORA;RADIACAO;TEMPERATURA
07/01/2025;0200 UTC;;24.8
07/01/2025;0300 UTC;;24.7
07/01/2025;0400 UTC;;24.3
07/01/2025;0500 UTC;;24
07/01/2025;0600 UTC;;23.8
07/01/2025;0700 UTC;;23.6
07/01/2025;0800 UTC;;23.4
07/01/2025;0900 UTC;;23.3
07/01/2025;1000 UTC;39.2;23.3
07/01/2025;1100 UTC;428.5;24.8
07/01/2025;1200 UTC;1127.1;27
07/01/2025;1300 UTC;1926.4;28.1
07/01/2025;1400 UTC;1950.7;28.6
07/01/2025;1500 UTC;2171.6;30.9
07/01/2025;1600 UTC;1406.6;23.2
07/01/2025;1700 UTC;811.1;25.6
07/01/2025;1800 UTC;2892.3;26.2
07/01/2025;1900 UTC;1410.2;26.9
07/01/2025;2000 UTC;962.6;27
07/01/2025;2100 UTC;265;25.4
07/01/2025;2200 UTC;117.5;24.8
07/01/2025;2300 UTC;0.4;23.9
08/01/2025;0000 UTC;;23.7
08/01/2025;0100 UTC;;23.7
08/01/2025;0200 UTC;;23.7
08/01/2025;0300 UTC;;23.6
08/01/2025;0400 UTC;;23.2
08/01/2025;0500 UTC;;22.7
08/01/2025;0600 UTC;;22.6
08/01/2025;0700 UTC;;22.6
08/01/2025;0800 UTC;;22.6
08/01/2025;0900 UTC;;22.7
08/01/2025;1000 UTC;57.5;23.1
08/01/2025;1100 UTC;632;24.4
08/01/2025;1200 UTC;999.7;25.9
08/01/2025;1300 UTC;1523.5;26.4
08/01/2025;1400 UTC;1996.2;28
08/01/2025;1500 UTC;1812.1;27.2
08/01/2025;1600 UTC;1708.7;25.2
08/01/2025;1700 UTC;2955.7;28.1
08/01/2025;1800 UTC;2819.8;28.7
08/01/2025;1900 UTC;836.4;24.8
08/01/2025;2000 UTC;1548.5;27.1
08/01/2025;2100 UTC;574.7;26.4
08/01/2025;2200 UTC;141.2;26.3
08/01/2025;2300 UTC;;23.9
09/01/2025;0000 UTC;;23.9
09/01/2025;0100 UTC;;23.3
09/01/2025;0200 UTC;;23.3
09/01/2025;0300 UTC;;23.2
09/01/2025;0400 UTC;;23.1
09/01/2025;0500 UTC;;22.8
09/01/2025;0600 UTC;;22.7
09/01/2025;0700 UTC;;22.6
09/01/2025;0800 UTC;0;22.4
09/01/2025;0900 UTC;;22.2
09/01/2025;1000 UTC;14.1;22.2
09/01/2025;1100 UTC;132.9;22.6
09/01/2025;1200 UTC;323.1;23
09/01/2025;1300 UTC;547.5;23.8
09/01/2025;1400 UTC;843.1;25
09/01/2025;1500 UTC;1677.3;26.6
09/01/2025;1600 UTC;1631.2;27.5
09/01/2025;1700 UTC;2005.2;27.7
09/01/2025;1800 UTC;1191.9;25.1
09/01/2025;1900 UTC;1434.7;26.4
09/01/2025;2000 UTC;918.4;25.8
09/01/2025;2100 UTC;771.1;26.9
09/01/2025;2200 UTC;184.5;26.5
09/01/2025;2300 UTC;;25.6
10/01/2025;0000 UTC;;24.8
10/01/2025;0100 UTC;;24.3
10/01/2025;0200 UTC;;23.1
10/01/2025;0300 UTC;;22.6
10/01/2025;0400 UTC;;22.9
10/01/2025;0500 UTC;;22.8
10/01/2025;0600 UTC;;22.4
10/01/2025;0700 UTC;;22.1
10/01/2025;0800 UTC;;22
10/01/2025;0900 UTC;;21.9
10/01/2025;1000 UTC;12;22.1
10/01/2025;1100 UTC;157.8;22.6
10/01/2025;1200 UTC;431.2;22.9
10/01/2025;1300 UTC;430.1;22.3
10/01/2025;1400 UTC;543.9;22.5
10/01/2025;1500 UTC;780.1;23.4
10/01/2025;1600 UTC;838.3;23.9
10/01/2025;1700 UTC;1307.6;24.8
10/01/2025;1800 UTC;1059.6;24.1
10/01/2025;1900 UTC;639.2;23.5
10/01/2025;2000 UTC;481.1;24.3
10/01/2025;2100 UTC;578.5;24.6
10/01/2025;2200 UTC;238.8;24.4
10/01/2025;2300 UTC;4.3;24
11/01/2025;0000 UTC;;23.5
11/01/2025;0100 UTC;;23.4
11/01/2025;0200 UTC;;23.3
11/01/2025;0300 UTC;;23.4
11/01/2025;0400 UTC;;23.3
11/01/2025;0500 UTC;;23.4
11/01/2025;0600 UTC;;23.3
11/01/2025;0700 UTC;;23.1
11/01/2025;0800 UTC;;23.1
11/01/2025;0900 UTC;;22.8
11/01/2025;1000 UTC;;
11/01/2025;1100 UTC;224.3;23.2
11/01/2025;1200 UTC;404.1;24
11/01/2025;1300 UTC;711.2;24.9
11/01/2025;1400 UTC;1081;26.2
11/01/2025;1500 UTC;1585.9;27.1
11/01/2025;1600 UTC;1577.6;27.4
11/01/2025;1700 UTC;755.8;25.7
11/01/2025;1800 UTC;262.4;24.3
11/01/2025;1900 UTC;537.7;25
11/01/2025;2000 UTC;493.4;23.6
11/01/2025;2100 UTC;350.5;23.3
11/01/2025;2200 UTC;68.3;23
11/01/2025;2300 UTC;;22.9
12/01/2025;0000 UTC;;23.2
12/01/2025;0100 UTC;;23.1
12/01/2025;0200 UTC;;22.9
12/01/2025;0300 UTC;;22.8
12/01/2025;0400 UTC;;22.5
12/01/2025;0500 UTC;;22.1
12/01/2025;0600 UTC;;22
12/01/2025;0700 UTC;;22
12/01/2025;0800 UTC;;21.8
12/01/2025;0900 UTC;;21.7
12/01/2025;1000 UTC;56.6;21.9
12/01/2025;1100 UTC;577.8;23.5
12/01/2025;1200 UTC;746.1;24.3
12/01/2025;1300 UTC;1605.7;26.3
12/01/2025;1400 UTC;2415.3;27.4
12/01/2025;1500 UTC;2842.9;29.7
12/01/2025;1600 UTC;1489.3;25.8
12/01/2025;1700 UTC;348.3;24.5
12/01/2025;1800 UTC;1344.3;26.7
12/01/2025;1900 UTC;798.5;26.3
12/01/2025;2000 UTC;557.4;24.8
12/01/2025;2100 UTC;393.8;24.3
12/01/2025;2200 UTC;99.1;23.7
12/01/2025;2300 UTC;;23.5
13/01/2025;0000 UTC;;23.4
13/01/2025;0100 UTC;;23.3
13/01/2025;0200 UTC;;23.3
13/01/2025;0300 UTC;;23.4
13/01/2025;0400 UTC;;23
13/01/2025;0500 UTC;;22.6
13/01/2025;0600 UTC;;22.1
13/01/2025;0700 UTC;;21.7
13/01/2025;0800 UTC;;21.6
13/01/2025;0900 UTC;;21.7
13/01/2025;1000 UTC;22.2;21.9
13/01/2025;1100 UTC;266.9;22.6
13/01/2025;1200 UTC;776.4;23.8
13/01/2025;1300 UTC;1118.4;25.1
13/01/2025;1400 UTC;1173.2;26.1
13/01/2025;1500 UTC;1698.7;27.5
13/01/2025;1600 UTC;2368.6;29.2
13/01/2025;1700 UTC;2474.9;29.8
13/01/2025;1800 UTC;2433.1;28.3
13/01/2025;1900 UTC;570.1;22.9
13/01/2025;2000 UTC;281.1;24.2
13/01/2025;2100 UTC;254.4;24.6
13/01/2025;2200 UTC;141.4;23.5
13/01/2025;2300 UTC;8.3;22.9
14/01/2025;0000 UTC;;23.1
14/01/2025;0100 UTC;;23
14/01/2025;0200 UTC;;23
14/01/2025;0300 UTC;;22.7
14/01/2025;0400 UTC;0.5;22.7
14/01/2025;0500 UTC;1.1;22.6
14/01/2025;0600 UTC;2;22.5
14/01/2025;0700 UTC;;22.3
14/01/2025;0800 UTC;;22.2
14/01/2025;0900 UTC;;22.3
14/01/2025;1000 UTC;7.5;22.2
14/01/2025;1100 UTC;116.6;22.5
14/01/2025;1200 UTC;332.3;22.9
14/01/2025;1300 UTC;628.9;23.8
14/01/2025;1400 UTC;767.9;23.8
14/01/2025;1500 UTC;914;23.7
14/01/2025;1600 UTC;1571;25.2
14/01/2025;1700 UTC;1055.8;24.8
14/01/2025;1800 UTC;1766.5;25.6
14/01/2025;1900 UTC;1968.1;26.5
14/01/2025;2000 UTC;1075.7;26
14/01/2025;2100 UTC;352.7;23.8
14/01/2025;2200 UTC;98.8;22.8
14/01/2025;2300 UTC;2.9;22.9
15/01/2025;0000 UTC;;22.8
15/01/2025;0100 UTC;;22.6
15/01/2025;0200 UTC;;22.6
15/01/2025;0300 UTC;;22.2
15/01/2025;0400 UTC;;21.5
15/01/2025;0500 UTC;;21.6
15/01/2025;0600 UTC;;21.7
15/01/2025;0700 UTC;;21.8
15/01/2025;0800 UTC;;21.8
15/01/2025;0900 UTC;;21.8
15/01/2025;1000 UTC;6.1;21.8
15/01/2025;1100 UTC;98.7;21.9
15/01/2025;1200 UTC;376.8;22.4
15/01/2025;1300 UTC;802.2;23.3
15/01/2025;1400 UTC;1072.2;24.5
15/01/2025;1500 UTC;1752;27
15/01/2025;1600 UTC;2496;27.7
15/01/2025;1700 UTC;2391.9;27.8
15/01/2025;1800 UTC;2594.7;29.6
15/01/2025;1900 UTC;1316.8;28.8
15/01/2025;2000 UTC;986.1;28.6
15/01/2025;2100 UTC;417.8;28.5
15/01/2025;2200 UTC;243.5;26.6
15/01/2025;2300 UTC;9.7;24.1
16/01/2025;0000 UTC;;23.8
16/01/2025;0100 UTC;;24
16/01/2025;0200 UTC;;23.7
16/01/2025;0300 UTC;;23.3
16/01/2025;0400 UTC;;23.5
16/01/2025;0500 UTC;;23.3
16/01/2025;0600 UTC;;23.2
16/01/2025;0700 UTC;;23.1
16/01/2025;0800 UTC;;22.8
16/01/2025;0900 UTC;;22.7
16/01/2025;1000 UTC;18.6;22.7
16/01/2025;1100 UTC;184.5;23.1
16/01/2025;1200 UTC;399;23.7
16/01/2025;1300 UTC;657.5;24.3
16/01/2025;1400 UTC;788.5;24.9
16/01/2025;1500 UTC;805.4;25.1
16/01/2025;1600 UTC;1195;26.6
16/01/2025;1700 UTC;1301.6;27.2
16/01/2025;1800 UTC;927.8;26.9
16/01/2025;1900 UTC;1551.9;28
16/01/2025;2000 UTC;1016.4;27
16/01/2025;2100 UTC;569;26.4
16/01/2025;2200 UTC;168.4;25.2
16/01/2025;2300 UTC;0.2;24.6
17/01/2025;0000 UTC;;24.1
17/01/2025;0100 UTC;;23.8
17/01/2025;0200 UTC;;23.5
17/01/2025;0300 UTC;;23.3
17/01/2025;0400 UTC;;23.1
17/01/2025;0500 UTC;;23.1
17/01/2025;0600 UTC;;23.1
17/01/2025;0700 UTC;;22.9
17/01/2025;0800 UTC;;22.9
17/01/2025;0900 UTC;;22.6
17/01/2025;1000 UTC;13.5;22.7
17/01/2025;1100 UTC;164.4;23.3
17/01/2025;1200 UTC;300.6;23.6
17/01/2025;1300 UTC;281.5;23.6
17/01/2025;1400 UTC;1234.9;25.3
17/01/2025;1500 UTC;1304.8;26.3
17/01/2025;1600 UTC;790.1;24.8
17/01/2025;1700 UTC;2374.2;27.8
17/01/2025;1800 UTC;2290.2;28.6
17/01/2025;1900 UTC;1836;27
17/01/2025;2000 UTC;1155;27
17/01/2025;2100 UTC;772;26.5
17/01/2025;2200 UTC;220.4;25.9
17/01/2025;2300 UTC;4.5;25
18/01/2025;0000 UTC;;24.7
18/01/2025;0100 UTC;;24.5
18/01/2025;0200 UTC;;24.1
18/01/2025;0300 UTC;;23.7
18/01/2025;0400 UTC;;23.4
18/01/2025;0500 UTC;;23.1
18/01/2025;0600 UTC;;22.7
18/01/2025;0700 UTC;;22.5
18/01/2025;0800 UTC;;22.4
18/01/2025;0900 UTC;;22.2
18/01/2025;1000 UTC;9.8;22.2
18/01/2025;1100 UTC;100.3;22.4
18/01/2025;1200 UTC;365;23.1
18/01/2025;1300 UTC;602.7;24
18/01/2025;1400 UTC;1030.2;25.5
18/01/2025;1500 UTC;1015.9;25.9
18/01/2025;1600 UTC;1092.2;25.8
18/01/2025;1700 UTC;1388.5;27.4
18/01/2025;1800 UTC;1817.6;26.2
18/01/2025;1900 UTC;2683.6;28.2
18/01/2025;2000 UTC;2303.8;28.3
18/01/2025;2100 UTC;1070.8;26.5
18/01/2025;2200 UTC;208.8;26.3
18/01/2025;2300 UTC;0.9;24.7
19/01/2025;0000 UTC;;24.2
19/01/2025;0100 UTC;;23.5
19/01/2025;0200 UTC;;23.4
19/01/2025;0300 UTC;;23.2
19/01/2025;0400 UTC;;22.8
19/01/2025;0500 UTC;;22.4
19/01/2025;0600 UTC;;22
19/01/2025;0700 UTC;;22.1
19/01/2025;0800 UTC;;22.1
19/01/2025;0900 UTC;;22
19/01/2025;1000 UTC;10.1;21.8
19/01/2025;1100 UTC;208.2;21.9
19/01/2025;1200 UTC;537.2;22.6
19/01/2025;1300 UTC;534.4;23.6
19/01/2025;1400 UTC;1057.6;24.5
19/01/2025;1500 UTC;1708.8;26.3
19/01/2025;1600 UTC;2189.8;27.5
19/01/2025;1700 UTC;2969.7;27.5
19/01/2025;1800 UTC;2672.4;28.7
19/01/2025;1900 UTC;1831.5;24.7
19/01/2025;2000 UTC;1497.2;26.9
19/01/2025;2100 UTC;658.2;26.2
19/01/2025;2200 UTC;228.6;25.8
19/01/2025;2300 UTC;5.5;24.9
20/01/2025;0000 UTC;;24.1
20/01/2025;0100 UTC;;23.6
20/01/2025;0200 UTC;;23.2
20/01/2025;0300 UTC;;22.5
20/01/2025;0400 UTC;;21.9
20/01/2025;0500 UTC;;22.1
20/01/2025;0600 UTC;;21.7
20/01/2025;0700 UTC;;21.3
20/01/2025;0800 UTC;;21.2
20/01/2025;0900 UTC;;21.4
20/01/2025;1000 UTC;64.9;22.2
20/01/2025;1100 UTC;603.5;23.2
20/01/2025;1200 UTC;650.2;23.8
20/01/2025;1300 UTC;1719.4;26.3
20/01/2025;1400 UTC;1880.3;26.8
20/01/2025;1500 UTC;2372.5;28.6
20/01/2025;1600 UTC;1508.8;24.7
20/01/2025;1700 UTC;2041;28
20/01/2025;1800 UTC;3112.8;28
20/01/2025;1900 UTC;816.1;23.9
20/01/2025;2000 UTC;1498.1;24.5
20/01/2025;2100 UTC;589.4;24.8
20/01/2025;2200 UTC;178.7;24.2
20/01/2025;2300 UTC;2;23.2
21/01/2025;0000 UTC;;22.6
21/01/2025;0100 UTC;;22.4
21/01/2025;0200 UTC;;22.3
21/01/2025;0300 UTC;;22.3
21/01/2025;0400 UTC;;22.1
21/01/2025;0500 UTC;;21.7
21/01/2025;0600 UTC;;21.6
21/01/2025;0700 UTC;;21.3
21/01/2025;0800 UTC;;21.2
21/01/2025;0900 UTC;;21.3
21/01/2025;1000 UTC;31.7;21.4
21/01/2025;1100 UTC;253.2;22.1
21/01/2025;1200 UTC;540.9;23.5
21/01/2025;1300 UTC;1298.4;25
21/01/2025;1400 UTC;1269.5;26.3
21/01/2025;1500 UTC;2842.1;28.8
21/01/2025;1600 UTC;2869.6;28.7
21/01/2025;1700 UTC;1954.1;27.3
21/01/2025;1800 UTC;653.1;26.4
21/01/2025;1900 UTC;649.2;26.8
21/01/2025;2000 UTC;931.8;28.5
21/01/2025;2100 UTC;457.5;25.3
21/01/2025;2200 UTC;158.8;25.4
21/01/2025;2300 UTC;1.7;23.6
22/01/2025;0000 UTC;;23.6
22/01/2025;0100 UTC;;23.4
22/01/2025;0200 UTC;;23.2
22/01/2025;0300 UTC;;22.8
22/01/2025;0400 UTC;;22.9
22/01/2025;0500 UTC;;23
22/01/2025;0600 UTC;;22.8
22/01/2025;0700 UTC;;22.2
22/01/2025;0800 UTC;;22.2
22/01/2025;0900 UTC;;22.3
22/01/2025;1000 UTC;17.7;22.4
22/01/2025;1100 UTC;290.1;23.5
22/01/2025;1200 UTC;1266.3;26.2
22/01/2025;1300 UTC;2189.1;28.5
22/01/2025;1400 UTC;2761.9;29.8
22/01/2025;1500 UTC;3301.3;31.1
22/01/2025;1600 UTC;2662.5;31.3
22/01/2025;1700 UTC;3324.5;31.6
22/01/2025;1800 UTC;3280.4;33
22/01/2025;1900 UTC;2070.1;32.1
22/01/2025;2000 UTC;459.6;26.9
22/01/2025;2100 UTC;101.4;23
22/01/2025;2200 UTC;9.1;22.3
22/01/2025;2300 UTC;0.1;21.8
23/01/2025;0000 UTC;;22.2
23/01/2025;0100 UTC;;22.2
23/01/2025;0200 UTC;;21.8
23/01/2025;0300 UTC;;22
23/01/2025;0400 UTC;;21.5
23/01/2025;0500 UTC;;21.3
23/01/2025;0600 UTC;;21.2
23/01/2025;0700 UTC;;21.1
23/01/2025;0800 UTC;;21
23/01/2025;0900 UTC;;21
23/01/2025;1000 UTC;18;21.1
23/01/2025;1100 UTC;330.7;21.4
23/01/2025;1200 UTC;712;22.5
23/01/2025;1300 UTC;1230;23.9
23/01/2025;1400 UTC;1856;25.6
23/01/2025;1500 UTC;2360.6;27.8
23/01/2025;1600 UTC;3493;29.2
23/01/2025;1700 UTC;3031.2;30.2
23/01/2025;1800 UTC;1675.6;30.1
23/01/2025;1900 UTC;2586.8;32.9
23/01/2025;2000 UTC;2127.9;31.3
23/01/2025;2100 UTC;733.4;31.6
23/01/2025;2200 UTC;436;29.8
23/01/2025;2300 UTC;3.4;28.3
24/01/2025;0000 UTC;;27.2
24/01/2025;0100 UTC;;26.4
24/01/2025;0200 UTC;;25.6
24/01/2025;0300 UTC;;25.2
24/01/2025;0400 UTC;;24.9
24/01/2025;0500 UTC;;24.2
24/01/2025;0600 UTC;;23.8
24/01/2025;0700 UTC;;23.4
24/01/2025;0800 UTC;;23.4
24/01/2025;0900 UTC;;23.4
24/01/2025;1000 UTC;39.3;23.6
24/01/2025;1100 UTC;623.6;25.9
24/01/2025;1200 UTC;1411.5;29
24/01/2025;1300 UTC;2173.1;30.5
24/01/2025;1400 UTC;2234;31.6
24/01/2025;1500 UTC;3325.7;32.4
24/01/2025;1600 UTC;3661.7;33.3
24/01/2025;1700 UTC;2563.9;32.2
24/01/2025;1800 UTC;705;24.9
24/01/2025;1900 UTC;2123.3;32.1
24/01/2025;2000 UTC;2118.5;32.9
24/01/2025;2100 UTC;1383.2;31.9
24/01/2025;2200 UTC;288.8;26.7
24/01/2025;2300 UTC;5.2;26.6
25/01/2025;0000 UTC;;25.7
25/01/2025;0100 UTC;;24.4
25/01/2025;0200 UTC;;24.3
25/01/2025;0300 UTC;;24.2
25/01/2025;0400 UTC;;23.8
25/01/2025;0500 UTC;;23.4
25/01/2025;0600 UTC;;23.6
25/01/2025;0700 UTC;;23.4
25/01/2025;0800 UTC;;23.4
25/01/2025;0900 UTC;;22.8
25/01/2025;1000 UTC;46;23.4
25/01/2025;1100 UTC;424.3;24
25/01/2025;1200 UTC;1244.7;25.9
25/01/2025;1300 UTC;1987;27.4
25/01/2025;1400 UTC;2923.7;29.7
25/01/2025;1500 UTC;;
25/01/2025;1600 UTC;3115.5;32.6
25/01/2025;1700 UTC;3395.9;33.3
25/01/2025;1800 UTC;3698.3;33.1
25/01/2025;1900 UTC;2816.1;32.5
25/01/2025;2000 UTC;2169.8;32.6
25/01/2025;2100 UTC;901.8;30.6
25/01/2025;2200 UTC;213.7;29.7
25/01/2025;2300 UTC;2.9;28
26/01/2025;0000 UTC;;26.4
26/01/2025;0100 UTC;;25.5
26/01/2025;0200 UTC;;24.8
26/01/2025;0300 UTC;;24.4
26/01/2025;0400 UTC;;24.2
26/01/2025;0500 UTC;;23.7
26/01/2025;0600 UTC;;23.2
26/01/2025;0700 UTC;;23.1
26/01/2025;0800 UTC;;
26/01/2025;0900 UTC;;22.2
26/01/2025;1000 UTC;32.7;23
26/01/2025;1100 UTC;483.2;25
26/01/2025;1200 UTC;1325.1;26.7
26/01/2025;1300 UTC;1895.4;29
26/01/2025;1400 UTC;2717;29.8
26/01/2025;1500 UTC;2963.7;31.3
26/01/2025;1600 UTC;2660.2;31.3
26/01/2025;1700 UTC;2093.3;32.4
26/01/2025;1800 UTC;3244.8;32.6
26/01/2025;1900 UTC;2636.2;32.8
26/01/2025;2000 UTC;1196.8;31.5
26/01/2025;2100 UTC;698.8;32
26/01/2025;2200 UTC;549.8;31.6
26/01/2025;2300 UTC;12.9;30.4
27/01/2025;0000 UTC;;28.7
27/01/2025;0100 UTC;;28.2
27/01/2025;0200 UTC;;27.2
27/01/2025;0300 UTC;;26.4
27/01/2025;0400 UTC;;26.1
27/01/2025;0500 UTC;;25.3
27/01/2025;0600 UTC;;23.8
27/01/2025;0700 UTC;;24.2
27/01/2025;0800 UTC;;24.5
27/01/2025;0900 UTC;;24
27/01/2025;1000 UTC;13.1;23.6
27/01/2025;1100 UTC;261.3;24.9
27/01/2025;1200 UTC;1200;26
27/01/2025;1300 UTC;2193.6;29.5
27/01/2025;1400 UTC;2829.9;30.3
27/01/2025;1500 UTC;3408.3;32
27/01/2025;1600 UTC;3664.5;32.4
27/01/2025;1700 UTC;3508.6;33
27/01/2025;1800 UTC;2223.2;25.6
27/01/2025;1900 UTC;348.2;24.2
27/01/2025;2000 UTC;134.6;24.2
27/01/2025;2100 UTC;107.7;24.3
27/01/2025;2200 UTC;53.1;24
27/01/2025;2300 UTC;0.1;23.8
28/01/2025;0000 UTC;;23.7
28/01/2025;0100 UTC;;23.3
28/01/2025;0200 UTC;;23.2
28/01/2025;0300 UTC;;22.6
28/01/2025;0400 UTC;;22.6
28/01/2025;0500 UTC;;22.2
28/01/2025;0600 UTC;;21.3
28/01/2025;0700 UTC;;21.5
28/01/2025;0800 UTC;;21.4
28/01/2025;0900 UTC;;21.3
28/01/2025;1000 UTC;30.5;21.5
28/01/2025;1100 UTC;511.4;23.8
28/01/2025;1200 UTC;1310.4;25.7
28/01/2025;1300 UTC;2132.6;27.6
28/01/2025;1400 UTC;2620.1;28.8
28/01/2025;1500 UTC;;
28/01/2025;1600 UTC;3352;30.8
28/01/2025;1700 UTC;3037.9;31.6
28/01/2025;1800 UTC;2669.8;32.7
28/01/2025;1900 UTC;2269.4;34.3
28/01/2025;2000 UTC;1011.9;30.7
28/01/2025;2100 UTC;471;31.7
28/01/2025;2200 UTC;100.3;28.1
28/01/2025;2300 UTC;10.3;28.3
29/01/2025;0000 UTC;;27.8
29/01/2025;0100 UTC;;26.4
29/01/2025;0200 UTC;;26.4
29/01/2025;0300 UTC;;25.9
