DATA;HORA;RADIACAO;TEMPERATURA
06/01/2019;1700 UTC;3586.1;30.9
06/01/2019;1800 UTC;3129.6;30
06/01/2019;1900 UTC;2414.9;31.2
06/01/2019;2000 UTC;1974.4;30.5
06/01/2019;2100 UTC;315.5;29
06/01/2019;2200 UTC;157.3;26.9
06/01/2019;2300 UTC;0.5;26.2
07/01/2019;0000 UTC;;25.2
07/01/2019;0100 UTC;;24.9
07/01/2019;0200 UTC;;24.9
07/01/2019;0300 UTC;;24.6
07/01/2019;0400 UTC;;24.4
07/01/2019;0500 UTC;;24.2
07/01/2019;0600 UTC;;23.9
07/01/2019;0700 UTC;;24.1
07/01/2019;0800 UTC;;24
07/01/2019;0900 UTC;;23.8
07/01/2019;1000 UTC;22.7;23.5
07/01/2019;1100 UTC;333.3;24.3
07/01/2019;1200 UTC;556;24.2
07/01/2019;1300 UTC;274.1;23.6
07/01/2019;1400 UTC;734.6;24.4
07/01/2019;1500 UTC;964.5;25.1
07/01/2019;1600 UTC;1642.4;26
07/01/2019;1700 UTC;1875.1;26.4
07/01/2019;1800 UTC;2286.6;27.2
07/01/2019;1900 UTC;2192.5;28.1
07/01/2019;2000 UTC;1773;27.4
07/01/2019;2100 UTC;602.8;27
07/01/2019;2200 UTC;121;23.6
07/01/2019;2300 UTC;;22.7
08/01/2019;0000 UTC;;22.7
08/01/2019;0100 UTC;;22.5
08/01/2019;0200 UTC;;22.3
08/01/2019;0300 UTC;;22.2
08/01/2019;0400 UTC;;22
08/01/2019;0500 UTC;;22
08/01/2019;0600 UTC;;21.8
08/01/2019;0700 UTC;;21.7
08/01/2019;0800 UTC;;21.8
08/01/2019;0900 UTC;;21.5
08/01/2019;1000 UTC;75.1;22.1
08/01/2019;1100 UTC;882.5;24.1
08/01/2019;1200 UTC;1344.1;26.6
08/01/2019;1300 UTC;1599.3;27.1
08/01/2019;1400 UTC;1277.9;27
08/01/2019;1500 UTC;2656.5;29.8
08/01/2019;1600 UTC;3418.1;30.3
08/01/2019;1700 UTC;3242.4;30.7
08/01/2019;1800 UTC;3218.3;30.8
08/01/2019;1900 UTC;2454.6;31.5
08/01/2019;2000 UTC;1911.6;31.1
08/01/2019;2100 UTC;1019.4;29.9
08/01/2019;2200 UTC;224.6;28.9
08/01/2019;2300 UTC;;27.7
09/01/2019;0000 UTC;;25.8
09/01/2019;0100 UTC;;25
09/01/2019;0200 UTC;;24.6
09/01/2019;0300 UTC;;24.1
09/01/2019;0400 UTC;;23.5
09/01/2019;0500 UTC;;23.2
09/01/2019;0600 UTC;;22.9
09/01/2019;0700 UTC;;22.7
09/01/2019;0800 UTC;;22.3
09/01/2019;0900 UTC;;22.2
09/01/2019;1000 UTC;51.1;22.3
09/01/2019;1100 UTC;206.7;22.2
09/01/2019;1200 UTC;1053.5;24.1
09/01/2019;1300 UTC;1580.8;25.5
09/01/2019;1400 UTC;2538.6;27.4
09/01/2019;1500 UTC;2404;27.8
09/01/2019;1600 UTC;2746.3;29.6
09/01/2019;1700 UTC;2093.5;30.3
09/01/2019;1800 UTC;2802;30.9
09/01/2019;1900 UTC;2454;31.3
09/01/2019;2000 UTC;1824.2;28.2
09/01/2019;2100 UTC;1232.2;28.6
09/01/2019;2200 UTC;282.1;26.4
09/01/2019;2300 UTC;0.8;25.4
10/01/2019;0000 UTC;;25
10/01/2019;0100 UTC;;24.5
10/01/2019;0200 UTC;;23.7
10/01/2019;0300 UTC;;23.2
10/01/2019;0400 UTC;;23
10/01/2019;0500 UTC;;22.6
10/01/2019;0600 UTC;;22.4
10/01/2019;0700 UTC;;21.5
10/01/2019;0800 UTC;;21.3
10/01/2019;0900 UTC;;21.4
10/01/2019;1000 UTC;32;21.5
10/01/2019;1100 UTC;278.8;22.7
10/01/2019;1200 UTC;541.3;23.2
10/01/2019;1300 UTC;593;24.7
10/01/2019;1400 UTC;2196.8;27.1
10/01/2019;1500 UTC;2413.9;27.9
10/01/2019;1600 UTC;3252;30.1
10/01/2019;1700 UTC;2739;30.7
10/01/2019;1800 UTC;2801.6;29.9
10/01/2019;1900 UTC;2740.7;29.5
10/01/2019;2000 UTC;862.3;28
10/01/2019;2100 UTC;78.5;25
10/01/2019;2200 UTC;61.7;24.3
10/01/2019;2300 UTC;0.8;24.5
11/01/2019;0000 UTC;;23.5
11/01/2019;0100 UTC;;23.5
11/01/2019;0200 UTC;;23
11/01/2019;0300 UTC;;22.9
11/01/2019;0400 UTC;;21.9
11/01/2019;0500 UTC;;21.7
11/01/2019;0600 UTC;;21.6
11/01/2019;0700 UTC;;21.4
11/01/2019;0800 UTC;;21.2
11/01/2019;0900 UTC;;20.9
11/01/2019;1000 UTC;26.9;20.8
11/01/2019;1100 UTC;474.3;22.6
11/01/2019;1200 UTC;1391.5;23.9
11/01/2019;1300 UTC;2128.9;25.9
11/01/2019;1400 UTC;2399.6;27
11/01/2019;1500 UTC;1997;27.9
11/01/2019;1600 UTC;1622.3;28.1
11/01/2019;1700 UTC;1836.6;28.9
11/01/2019;1800 UTC;1689.3;29.3
11/01/2019;1900 UTC;921.6;27.2
11/01/2019;2000 UTC;1039.3;25.7
11/01/2019;2100 UTC;368.8;24.7
11/01/2019;2200 UTC;82.4;24.4
11/01/2019;2300 UTC;;24.1
12/01/2019;0000 UTC;;24.1
12/01/2019;0100 UTC;;23.7
12/01/2019;0200 UTC;;22.2
12/01/2019;0300 UTC;;21.6
12/01/2019;0400 UTC;;21.4
12/01/2019;0500 UTC;;21.4
12/01/2019;0600 UTC;;21.3
12/01/2019;0700 UTC;;21.1
12/01/2019;0800 UTC;;21.2
12/01/2019;0900 UTC;;21.1
12/01/2019;1000 UTC;52.1;21.3
12/01/2019;1100 UTC;321.6;22
12/01/2019;1200 UTC;1029.7;24.2
12/01/2019;1300 UTC;1073.8;25.7
12/01/2019;1400 UTC;2410.1;28.6
12/01/2019;1500 UTC;3051.9;29.1
12/01/2019;1600 UTC;3194.9;30.1
12/01/2019;1700 UTC;3446.2;31.5
12/01/2019;1800 UTC;3455.1;31
12/01/2019;1900 UTC;2314.2;31.9
12/01/2019;2000 UTC;2167.8;31.8
12/01/2019;2100 UTC;1137.3;29.8
12/01/2019;2200 UTC;79.2;27.2
12/01/2019;2300 UTC;;26.5
13/01/2019;0000 UTC;;24.9
13/01/2019;0100 UTC;;24
13/01/2019;0200 UTC;;24.1
13/01/2019;0300 UTC;;23.3
13/01/2019;0400 UTC;;23
13/01/2019;0500 UTC;;22.4
13/01/2019;0600 UTC;;22.5
13/01/2019;0700 UTC;;22.2
13/01/2019;0800 UTC;;21.6
13/01/2019;0900 UTC;;21.4
13/01/2019;1000 UTC;21.8;21.7
13/01/2019;1100 UTC;459.5;23.4
13/01/2019;1200 UTC;1148.7;25.5
13/01/2019;1300 UTC;2246.2;27.7
13/01/2019;1400 UTC;2879.6;29.4
13/01/2019;1500 UTC;3178.2;29.7
13/01/2019;1600 UTC;2836.5;32
13/01/2019;1700 UTC;2734.8;30.8
13/01/2019;1800 UTC;2800.7;31.8
13/01/2019;1900 UTC;2444.4;32.9
13/01/2019;2000 UTC;2182.6;32.7
13/01/2019;2100 UTC;1446.7;32.6
13/01/2019;2200 UTC;351.9;30.3
13/01/2019;2300 UTC;2.1;28.2
14/01/2019;0000 UTC;;27.5
14/01/2019;0100 UTC;;26.4
14/01/2019;0200 UTC;;26.1
14/01/2019;0300 UTC;;25.5
14/01/2019;0400 UTC;;25.5
14/01/2019;0500 UTC;;24.8
14/01/2019;0600 UTC;;23.8
14/01/2019;0700 UTC;;23.3
14/01/2019;0800 UTC;;22.6
14/01/2019;0900 UTC;1.1;20.8
14/01/2019;1000 UTC;3;20.8
14/01/2019;1100 UTC;103.7;21.2
14/01/2019;1200 UTC;224.3;21.1
14/01/2019;1300 UTC;668.6;21.9
14/01/2019;1400 UTC;1472.3;22.5
14/01/2019;1500 UTC;876.4;23
14/01/2019;1600 UTC;2341.8;25.7
14/01/2019;1700 UTC;3029.8;28.5
14/01/2019;1800 UTC;1372.9;28.1
14/01/2019;1900 UTC;1073;27.9
14/01/2019;2000 UTC;947.3;28
14/01/2019;2100 UTC;574.2;27.1
14/01/2019;2200 UTC;155.7;26.2
14/01/2019;2300 UTC;;25.2
15/01/2019;0000 UTC;;24.6
15/01/2019;0100 UTC;;23.7
15/01/2019;0200 UTC;;23.3
15/01/2019;0300 UTC;;23
15/01/2019;0400 UTC;;22.6
15/01/2019;0500 UTC;;22.4
15/01/2019;0600 UTC;;22.1
15/01/2019;0700 UTC;;21.9
15/01/2019;0800 UTC;;21.6
15/01/2019;0900 UTC;;21.3
15/01/2019;1000 UTC;36.2;21.4
15/01/2019;1100 UTC;597.6;23.8
15/01/2019;1200 UTC;1417.8;25.8
15/01/2019;1300 UTC;2221.8;28.6
15/01/2019;1400 UTC;2902.9;30.4
15/01/2019;1500 UTC;2761.9;30
15/01/2019;1600 UTC;3173.1;30.8
15/01/2019;1700 UTC;3529.6;31.7
15/01/2019;1800 UTC;3143.2;32.2
15/01/2019;1900 UTC;2817;32.4
15/01/2019;2000 UTC;2233;32.3
15/01/2019;2100 UTC;1395.1;31.1
15/01/2019;2200 UTC;441.9;29.6
15/01/2019;2300 UTC;3.1;27.9
16/01/2019;0000 UTC;;26.9
16/01/2019;0100 UTC;;26.1
16/01/2019;0200 UTC;;25.7
16/01/2019;0300 UTC;;25.4
16/01/2019;0400 UTC;;24.7
16/01/2019;0500 UTC;;23.5
16/01/2019;0600 UTC;;23.2
16/01/2019;0700 UTC;;23.5
16/01/2019;0800 UTC;;23
16/01/2019;0900 UTC;;22.9
16/01/2019;1000 UTC;46.8;23
16/01/2019;1100 UTC;359.3;23.8
16/01/2019;1200 UTC;1112;26.3
16/01/2019;1300 UTC;1183.3;28.2
16/01/2019;1400 UTC;2741.7;30.6
16/01/2019;1500 UTC;3256.4;32.1
16/01/2019;1600 UTC;3032;31.4
16/01/2019;1700 UTC;3337.9;33
16/01/2019;1800 UTC;3295.6;33.6
16/01/2019;1900 UTC;2722.2;33.4
16/01/2019;2000 UTC;2120;33.2
16/01/2019;2100 UTC;1298;32.3
16/01/2019;2200 UTC;463.8;30.7
16/01/2019;2300 UTC;2.1;29.3
17/01/2019;0000 UTC;;28.4
17/01/2019;0100 UTC;;26.9
17/01/2019;0200 UTC;;26.8
17/01/2019;0300 UTC;;26.4
17/01/2019;0400 UTC;;25.8
17/01/2019;0500 UTC;;25.3
17/01/2019;0600 UTC;;24.8
17/01/2019;0700 UTC;;24.1
17/01/2019;0800 UTC;;23.9
17/01/2019;0900 UTC;;23.3
17/01/2019;1000 UTC;28.3;23.7
17/01/2019;1100 UTC;553.5;27.3
17/01/2019;1200 UTC;1420.1;29.8
17/01/2019;1300 UTC;2152.9;30.8
17/01/2019;1400 UTC;2750.4;31.7
17/01/2019;1500 UTC;2877.9;32
17/01/2019;1600 UTC;1981.1;32.6
17/01/2019;1700 UTC;2540.1;34.5
17/01/2019;1800 UTC;2317.3;32.9
17/01/2019;1900 UTC;2883.1;34.7
17/01/2019;2000 UTC;1219.6;32
17/01/2019;2100 UTC;560;32.9
17/01/2019;2200 UTC;358.2;30.4
17/01/2019;2300 UTC;2.9;29.3
18/01/2019;0000 UTC;;27.8
18/01/2019;0100 UTC;;26.6
18/01/2019;0200 UTC;;26.5
18/01/2019;0300 UTC;;26.3
18/01/2019;0400 UTC;;25.1
18/01/2019;0500 UTC;;25.2
18/01/2019;0600 UTC;;24.8
18/01/2019;0700 UTC;;24.9
18/01/2019;0800 UTC;;24.5
18/01/2019;0900 UTC;;24.1
18/01/2019;1000 UTC;30.5;24
18/01/2019;1100 UTC;580.7;25.9
18/01/2019;1200 UTC;1406.9;29.2
18/01/2019;1300 UTC;2188.4;30.8
18/01/2019;1400 UTC;2732.9;31.5
18/01/2019;1500 UTC;966.5;27.8
18/01/2019;1600 UTC;1966.8;20.5
18/01/2019;1700 UTC;243.2;23.8
18/01/2019;1800 UTC;339.3;23.7
18/01/2019;1900 UTC;887.5;25.2
18/01/2019;2000 UTC;995.7;25.5
18/01/2019;2100 UTC;553.8;25.7
18/01/2019;2200 UTC;149.8;24.5
18/01/2019;2300 UTC;0.7;24.1
19/01/2019;0000 UTC;;23.7
19/01/2019;0100 UTC;;23.7
19/01/2019;0200 UTC;;23.7
19/01/2019;0300 UTC;;23.4
19/01/2019;0400 UTC;;23
19/01/2019;0500 UTC;;22.9
19/01/2019;0600 UTC;;22.5
19/01/2019;0700 UTC;;22.1
19/01/2019;0800 UTC;;22
19/01/2019;0900 UTC;;22
19/01/2019;1000 UTC;29.8;22.5
19/01/2019;1100 UTC;537.1;23.8
19/01/2019;1200 UTC;1418.2;26.2
19/01/2019;1300 UTC;2216.5;29.3
19/01/2019;1400 UTC;2642.7;30.5
19/01/2019;1500 UTC;2952.6;31.4
19/01/2019;1600 UTC;3505;32.7
19/01/2019;1700 UTC;2829.4;33
19/01/2019;1800 UTC;2231.4;32.5
19/01/2019;1900 UTC;2170.9;32.3
19/01/2019;2000 UTC;1684.3;32.2
19/01/2019;2100 UTC;922.3;31.8
19/01/2019;2200 UTC;498.2;29.5
19/01/2019;2300 UTC;9.9;28
20/01/2019;0000 UTC;;27.2
20/01/2019;0100 UTC;;26.6
20/01/2019;0200 UTC;;26.1
20/01/2019;0300 UTC;;25.5
20/01/2019;0400 UTC;;24.8
20/01/2019;0500 UTC;;24.4
20/01/2019;0600 UTC;;24.1
20/01/2019;0700 UTC;;23.3
20/01/2019;0800 UTC;;22.7
20/01/2019;0900 UTC;;20.8
20/01/2019;1000 UTC;34.5;20.8
20/01/2019;1100 UTC;431.4;22.1
20/01/2019;1200 UTC;1023;24.1
20/01/2019;1300 UTC;2032.9;26.7
20/01/2019;1400 UTC;2765.5;28.5
20/01/2019;1500 UTC;3033.4;30.8
20/01/2019;1600 UTC;3470.9;32
20/01/2019;1700 UTC;2604.6;31.9
20/01/2019;1800 UTC;2477.8;32.8
20/01/2019;1900 UTC;2413.2;32.5
20/01/2019;2000 UTC;596.2;28.4
20/01/2019;2100 UTC;348.5;27.5
20/01/2019;2200 UTC;113;27.2
20/01/2019;2300 UTC;;26.3
21/01/2019;0000 UTC;;25
21/01/2019;0100 UTC;2.2;24.9
21/01/2019;0200 UTC;1.6;24.2
21/01/2019;0300 UTC;;23.8
21/01/2019;0400 UTC;;23.9
21/01/2019;0500 UTC;;23.7
21/01/2019;0600 UTC;;23
21/01/2019;0700 UTC;;22.6
21/01/2019;0800 UTC;;22.9
21/01/2019;0900 UTC;;22.7
21/01/2019;1000 UTC;11.5;22.3
21/01/2019;1100 UTC;265.9;23.9
21/01/2019;1200 UTC;1615.1;27.7
21/01/2019;1300 UTC;2343.9;29.5
21/01/2019;1400 UTC;2612.5;30.4
21/01/2019;1500 UTC;3154;31.6
21/01/2019;1600 UTC;3338.7;33.1
21/01/2019;1700 UTC;3679.9;33.6
21/01/2019;1800 UTC;3435.8;34.2
21/01/2019;1900 UTC;2668.9;34
21/01/2019;2000 UTC;1594.6;32.2
21/01/2019;2100 UTC;685.5;31.9
21/01/2019;2200 UTC;168.5;30.9
21/01/2019;2300 UTC;3;28.5
22/01/2019;0000 UTC;;27.5
22/01/2019;0100 UTC;;26.6
22/01/2019;0200 UTC;;25.8
22/01/2019;0300 UTC;;26
22/01/2019;0400 UTC;;25.2
22/01/2019;0500 UTC;;24.8
22/01/2019;0600 UTC;;24.3
22/01/2019;0700 UTC;;23.8
22/01/2019;0800 UTC;;23.8
22/01/2019;0900 UTC;;23.9
22/01/2019;1000 UTC;8.5;23.5
22/01/2019;1100 UTC;144.7;24.2
22/01/2019;1200 UTC;966.8;27.2
22/01/2019;1300 UTC;2017.6;29
22/01/2019;1400 UTC;2568.7;29.6
22/01/2019;1500 UTC;2875.9;32
22/01/2019;1600 UTC;3295.2;33.2
22/01/2019;1700 UTC;3111.2;34.3
22/01/2019;1800 UTC;2960.2;34.6
22/01/2019;1900 UTC;2567.7;34.2
22/01/2019;2000 UTC;1534.5;34.6
22/01/2019;2100 UTC;521.4;30.4
22/01/2019;2200 UTC;146.4;28.4
22/01/2019;2300 UTC;;26.4
23/01/2019;0000 UTC;;26.3
23/01/2019;0100 UTC;;26
23/01/2019;0200 UTC;;25.2
23/01/2019;0300 UTC;;25.3
23/01/2019;0400 UTC;;24.8
23/01/2019;0500 UTC;;24.2
23/01/2019;0600 UTC;;23.8
23/01/2019;0700 UTC;;23.5
23/01/2019;0800 UTC;;23.3
23/01/2019;0900 UTC;;23.4
23/01/2019;1000 UTC;22;23.5
23/01/2019;1100 UTC;307.8;24.3
23/01/2019;1200 UTC;858.7;25.5
23/01/2019;1300 UTC;1317.8;28.1
23/01/2019;1400 UTC;2849.5;29.8
23/01/2019;1500 UTC;2084.6;31.6
23/01/2019;1600 UTC;2408.5;32.1
23/01/2019;1700 UTC;3811.1;33.7
23/01/2019;1800 UTC;1558.4;28.6
23/01/2019;1900 UTC;487.4;28.1
23/01/2019;2000 UTC;577.6;28
23/01/2019;2100 UTC;475.9;26.6
23/01/2019;2200 UTC;207.2;25.8
23/01/2019;2300 UTC;4;25.3
24/01/2019;0000 UTC;;24.9
24/01/2019;0100 UTC;;24.5
24/01/2019;0200 UTC;;24
24/01/2019;0300 UTC;;23.7
24/01/2019;0400 UTC;;23.7
24/01/2019;0500 UTC;;23.8
24/01/2019;0600 UTC;;23.1
24/01/2019;0700 UTC;;23.4
24/01/2019;0800 UTC;;23.7
24/01/2019;0900 UTC;;23.2
24/01/2019;1000 UTC;17.5;23
24/01/2019;1100 UTC;386;24.6
24/01/2019;1200 UTC;1018;26.3
24/01/2019;1300 UTC;1421.4;27.2
24/01/2019;1400 UTC;1909.1;29
24/01/2019;1500 UTC;1432;28.7
24/01/2019;1600 UTC;2756.2;31.8
24/01/2019;1700 UTC;2269.2;31.6
24/01/2019;1800 UTC;1431.1;32.2
24/01/2019;1900 UTC;2186.7;33.1
24/01/2019;2000 UTC;2014.1;32.6
24/01/2019;2100 UTC;412.4;31
24/01/2019;2200 UTC;151;30.1
24/01/2019;2300 UTC;1.5;28.4
25/01/2019;0000 UTC;;28.2
25/01/2019;0100 UTC;;26.9
25/01/2019;0200 UTC;;26.4
25/01/2019;0300 UTC;;25.7
25/01/2019;0400 UTC;;24.5
25/01/2019;0500 UTC;;23.7
25/01/2019;0600 UTC;;23.2
25/01/2019;0700 UTC;;23.2
25/01/2019;0800 UTC;;23.3
25/01/2019;0900 UTC;;22.8
25/01/2019;1000 UTC;18.3;22.6
25/01/2019;1100 UTC;394.2;23.9
25/01/2019;1200 UTC;1015;25.7
25/01/2019;1300 UTC;1527.2;27.5
25/01/2019;1400 UTC;2976.2;30.8
25/01/2019;1500 UTC;2247.7;30.5
25/01/2019;1600 UTC;1762.1;30.8
25/01/2019;1700 UTC;1866.7;31.7
25/01/2019;1800 UTC;1712.9;31.9
25/01/2019;1900 UTC;2429.1;31.7
25/01/2019;2000 UTC;1981.5;32.2
25/01/2019;2100 UTC;1062.3;32.2
25/01/2019;2200 UTC;486.6;29.5
25/01/2019;2300 UTC;2.4;28.5
26/01/2019;0000 UTC;;26.6
26/01/2019;0100 UTC;;24.9
26/01/2019;0200 UTC;;23.7
26/01/2019;0300 UTC;;23.1
26/01/2019;0400 UTC;;22.3
26/01/2019;0500 UTC;;22.1
26/01/2019;0600 UTC;;22
26/01/2019;0700 UTC;;22.1
26/01/2019;0800 UTC;;22.2
26/01/2019;0900 UTC;;22.4
26/01/2019;1000 UTC;21.6;22.6
26/01/2019;1100 UTC;543.7;25.5
26/01/2019;1200 UTC;1135.9;27.6
26/01/2019;1300 UTC;2241.5;29
26/01/2019;1400 UTC;2778.7;29.9
26/01/2019;1500 UTC;2547.8;29.9
26/01/2019;1600 UTC;2314.4;31.6
26/01/2019;1700 UTC;3528.3;32.6
26/01/2019;1800 UTC;3357.9;33.8
26/01/2019;1900 UTC;2262.1;30.1
26/01/2019;2000 UTC;636;28.4
26/01/2019;2100 UTC;60.2;24.2
26/01/2019;2200 UTC;20.7;24.3
26/01/2019;2300 UTC;;24.6
27/01/2019;0000 UTC;;24.4
27/01/2019;0100 UTC;;24.5
27/01/2019;0200 UTC;;24.6
27/01/2019;0300 UTC;;24.4
27/01/2019;0400 UTC;;24.4
27/01/2019;0500 UTC;;24
27/01/2019;0600 UTC;;23.7
27/01/2019;0700 UTC;;23.4
27/01/2019;0800 UTC;;23.2
27/01/2019;0900 UTC;;23.2
27/01/2019;1000 UTC;;20.5
27/01/2019;1100 UTC;10;20.6
27/01/2019;1200 UTC;85.4;20.9
27/01/2019;1300 UTC;244.3;21.5
27/01/2019;1400 UTC;585.6;22.7
27/01/2019;1500 UTC;1440;24.4
27/01/2019;1600 UTC;1603.6;25.3
27/01/2019;1700 UTC;2585.6;27.1
27/01/2019;1800 UTC;1701.1;27.3
27/01/2019;1900 UTC;1505.3;28.1
27/01/2019;2000 UTC;1051;28.3
27/01/2019;2100 UTC;516.7;27
27/01/2019;2200 UTC;92.1;24.6
27/01/2019;2300 UTC;;23.9
28/01/2019;0000 UTC;;24
28/01/2019;0100 UTC;;23.6
28/01/2019;0200 UTC;;23.5
28/01/2019;0300 UTC;;23.2
28/01/2019;0400 UTC;;23
28/01/2019;0500 UTC;;22.9
28/01/2019;0600 UTC;;22.7
28/01/2019;0700 UTC;;22.5
28/01/2019;0800 UTC;;22.4
28/01/2019;0900 UTC;;22.3
28/01/2019;1000 UTC;1.2;21.6
28/01/2019;1100 UTC;56.5;21.8
28/01/2019;1200 UTC;134.1;22.1
28/01/2019;1300 UTC;196.4;22.1
28/01/2019;1400 UTC;629.8;22.8
28/01/2019;1500 UTC;655.3;23
28/01/2019;1600 UTC;373;22.8
28/01/2019;1700 UTC;488.2;22.6
28/01/2019;1800 UTC;414.8;22.4
28/01/2019;1900 UTC;310.4;22.5
28/01/2019;2000 UTC;245.1;21.9
28/01/2019;2100 UTC;312.8;22.3
28/01/2019;2200 UTC;191.8;22.3
28/01/2019;2300 UTC;3.8;22.1
29/01/2019;0000 UTC;;22.1
29/01/2019;0100 UTC;;22
