DATA;HORA;RADIACAO;TEMPERATURA
26/06/2020;1700 UTC;1926.4;32.8
26/06/2020;1800 UTC;2012.6;32.7
26/06/2020;1900 UTC;1314.4;31.9
26/06/2020;2000 UTC;768.1;31.6
26/06/2020;2100 UTC;370.1;30.2
26/06/2020;2200 UTC;23.9;27.8
26/06/2020;2300 UTC;;26.3
27/06/2020;0000 UTC;;25
27/06/2020;0100 UTC;;24
27/06/2020;0200 UTC;;23
27/06/2020;0300 UTC;;22.2
27/06/2020;0400 UTC;;21.7
27/06/2020;0500 UTC;;21.2
27/06/2020;0600 UTC;;20.6
27/06/2020;0700 UTC;;20.5
27/06/2020;0800 UTC;;20.1
27/06/2020;0900 UTC;;19.9
27/06/2020;1000 UTC;;19.5
27/06/2020;1100 UTC;213.6;22.9
27/06/2020;1200 UTC;892.9;24.2
27/06/2020;1300 UTC;1572.7;27.9
27/06/2020;1400 UTC;2114.5;31
27/06/2020;1500 UTC;2375.3;31.6
27/06/2020;1600 UTC;2544.6;32.9
27/06/2020;1700 UTC;2612.7;32.7
27/06/2020;1800 UTC;1757.5;32.8
27/06/2020;1900 UTC;1667.1;33.1
27/06/2020;2000 UTC;1013.1;32.6
27/06/2020;2100 UTC;526.7;30.7
27/06/2020;2200 UTC;26.2;28.7
27/06/2020;2300 UTC;;27.2
28/06/2020;0000 UTC;;26.6
28/06/2020;0100 UTC;;25.8
28/06/2020;0200 UTC;;24.6
28/06/2020;0300 UTC;;23.4
28/06/2020;0400 UTC;;22
28/06/2020;0500 UTC;;20.9
28/06/2020;0600 UTC;;19.9
28/06/2020;0700 UTC;;19.1
28/06/2020;0800 UTC;;18.4
28/06/2020;0900 UTC;;18
28/06/2020;1000 UTC;;17.8
28/06/2020;1100 UTC;94.4;18.2
28/06/2020;1200 UTC;788.2;20.7
28/06/2020;1300 UTC;1566.1;24.1
28/06/2020;1400 UTC;2085.6;26.9
28/06/2020;1500 UTC;2408.8;29.8
28/06/2020;1600 UTC;2288.8;30.3
28/06/2020;1700 UTC;2596.5;31.6
28/06/2020;1800 UTC;1930.3;32.1
28/06/2020;1900 UTC;1683.9;32.3
28/06/2020;2000 UTC;1332.5;31.7
28/06/2020;2100 UTC;532.7;30.2
28/06/2020;2200 UTC;28.4;27.6
28/06/2020;2300 UTC;;26.2
29/06/2020;0000 UTC;;25.2
29/06/2020;0100 UTC;;24.1
29/06/2020;0200 UTC;;23.3
29/06/2020;0300 UTC;;23
29/06/2020;0400 UTC;;22.3
29/06/2020;0500 UTC;;22
29/06/2020;0600 UTC;;22
29/06/2020;0700 UTC;;21.1
29/06/2020;0800 UTC;;19.9
29/06/2020;0900 UTC;;20.3
29/06/2020;1000 UTC;;20.3
29/06/2020;1100 UTC;211;20.8
29/06/2020;1200 UTC;884.9;23.6
29/06/2020;1300 UTC;1575.4;27.1
29/06/2020;1400 UTC;2080.8;30
29/06/2020;1500 UTC;2375.5;30.8
29/06/2020;1600 UTC;2608.2;32.5
29/06/2020;1700 UTC;2148.4;32.9
29/06/2020;1800 UTC;2362.3;32.6
29/06/2020;1900 UTC;1929.9;32.6
29/06/2020;2000 UTC;1203.6;31.8
29/06/2020;2100 UTC;491.2;30.3
29/06/2020;2200 UTC;29.9;28.1
29/06/2020;2300 UTC;;26.4
30/06/2020;0000 UTC;;24.6
30/06/2020;0100 UTC;;23.7
30/06/2020;0200 UTC;;23
30/06/2020;0300 UTC;;22.1
30/06/2020;0400 UTC;;21.3
30/06/2020;0500 UTC;;21.2
30/06/2020;0600 UTC;;20.2
30/06/2020;0700 UTC;;20
30/06/2020;0800 UTC;;19.2
30/06/2020;0900 UTC;;18.3
30/06/2020;1000 UTC;;18.4
30/06/2020;1100 UTC;224.9;20.5
30/06/2020;1200 UTC;838.1;23.6
30/06/2020;1300 UTC;1577;27.8
30/06/2020;1400 UTC;2084.3;29.7
30/06/2020;1500 UTC;2433.7;31
30/06/2020;1600 UTC;2448.8;31.1
30/06/2020;1700 UTC;2528.6;32.3
30/06/2020;1800 UTC;2128.4;32.5
30/06/2020;1900 UTC;1858.4;33.2
30/06/2020;2000 UTC;1271.8;32
30/06/2020;2100 UTC;502.2;30.9
30/06/2020;2200 UTC;26.2;28.8
30/06/2020;2300 UTC;;27.1
01/07/2020;0000 UTC;;26.1
01/07/2020;0100 UTC;;24.7
01/07/2020;0200 UTC;;23.1
01/07/2020;0300 UTC;;22.8
01/07/2020;0400 UTC;;21.1
01/07/2020;0500 UTC;;21.9
01/07/2020;0600 UTC;;20.9
01/07/2020;0700 UTC;;20.4
01/07/2020;0800 UTC;;20.2
01/07/2020;0900 UTC;;20.4
01/07/2020;1000 UTC;;19.9
01/07/2020;1100 UTC;255.6;23.7
01/07/2020;1200 UTC;820;25.6
01/07/2020;1300 UTC;1401.7;28.8
