DATA,HORA,RADIACAO,TEMPERATURA,ANO_MES,ANO,MES,RADIACAO_media_diaria,TEMPERATURA_media_diaria
2015-01-01,10:00,72.1,22.1,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,11:00,557.8,23.5,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,12:00,1471.4,26.0,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,13:00,2205.0,27.9,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,14:00,2907.9,29.6,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,15:00,3208.2,30.1,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,16:00,3301.2,31.3,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,17:00,3417.0,31.4,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,18:00,2666.2,32.4,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,19:00,2644.5,30.9,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,20:00,1977.6,31.7,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,21:00,1054.9,31.0,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,22:00,333.1,29.7,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-01-01,23:00,0.9,26.4,2015-01,2015,1,1844.1285714285714,26.179166666666664
2015-02-01,10:00,75.8,23.3,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-02-01,11:00,674.9,24.3,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-02-01,12:00,1450.9,26.4,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-02-01,13:00,2253.2,28.6,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-02-01,14:00,2674.3,30.5,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-02-01,15:00,2962.7,31.8,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-02-01,16:00,2596.8,32.1,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-02-01,17:00,3153.2,31.9,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-02-01,18:00,2481.3,32.4,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-02-01,19:00,1983.5,31.8,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-02-01,20:00,1811.8,30.2,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-02-01,21:00,1008.7,27.9,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-02-01,22:00,171.7,26.9,2015-02,2015,2,1792.2153846153847,26.912499999999998
2015-03-01,10:00,28.4,22.3,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,11:00,471.8,24.7,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,12:00,1466.2,27.7,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,13:00,2217.9,29.2,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,14:00,2317.4,29.8,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,15:00,3239.3,30.6,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,16:00,2576.0,29.8,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,17:00,2343.3,29.9,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,18:00,2373.5,31.0,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,19:00,2497.9,31.5,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,20:00,2043.1,32.1,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,21:00,945.1,30.9,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,22:00,428.6,29.7,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-03-01,23:00,2.1,28.6,2015-03,2015,3,1639.3285714285716,26.941666666666666
2015-04-01,10:00,32.7,23.9,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-04-01,11:00,778.5,26.2,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-04-01,12:00,1533.5,27.7,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-04-01,13:00,2280.0,28.6,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-04-01,14:00,2863.5,30.1,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-04-01,15:00,3221.0,30.6,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-04-01,16:00,3594.4,32.4,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-04-01,17:00,3015.3,32.3,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-04-01,18:00,2980.5,32.5,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-04-01,19:00,2874.0,32.5,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-04-01,20:00,2384.4,32.8,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-04-01,21:00,712.2,29.5,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-04-01,22:00,168.4,25.7,2015-04,2015,4,2033.723076923077,27.78333333333333
2015-05-01,10:00,35.5,21.4,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,11:00,348.4,22.6,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,12:00,1271.9,25.3,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,13:00,2352.4,26.6,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,14:00,2856.4,28.9,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,15:00,2870.1,30.6,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,16:00,3485.6,30.4,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,17:00,3419.4,31.6,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,18:00,1917.5,29.8,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,19:00,1514.7,31.4,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,20:00,1406.9,30.6,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,21:00,475.6,29.7,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,22:00,196.9,27.3,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-05-01,23:00,0.8,26.3,2015-05,2015,5,1582.2928571428572,25.545833333333334
2015-06-01,10:00,76.4,22.7,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-06-01,11:00,659.7,25.1,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-06-01,12:00,1507.8,27.1,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-06-01,13:00,2289.1,28.6,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-06-01,14:00,2895.4,29.6,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-06-01,15:00,2894.8,29.9,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-06-01,16:00,3065.0,30.3,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-06-01,17:00,1833.9,31.4,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-06-01,18:00,2170.2,31.0,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-06-01,19:00,1713.2,31.9,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-06-01,20:00,736.4,30.8,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-06-01,21:00,659.4,31.9,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-06-01,22:00,103.3,29.4,2015-06,2015,6,1584.9692307692308,26.77916666666667
2015-07-01,10:00,82.6,23.2,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,11:00,672.6,25.0,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,12:00,1205.4,26.1,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,13:00,2073.3,29.1,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,14:00,2212.7,28.9,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,15:00,2030.6,30.8,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,16:00,2901.8,32.4,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,17:00,2657.1,31.5,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,18:00,1672.9,31.3,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,19:00,2299.5,31.1,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,20:00,346.4,30.7,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,21:00,331.2,23.5,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,22:00,29.7,23.9,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-07-01,23:00,1.4,23.1,2015-07,2015,7,1322.6571428571428,26.379166666666666
2015-08-01,10:00,73.7,22.2,2015-08,2015,8,1425.05,26.3
2015-08-01,11:00,688.1,24.3,2015-08,2015,8,1425.05,26.3
2015-08-01,12:00,1481.2,26.4,2015-08,2015,8,1425.05,26.3
2015-08-01,13:00,2255.3,27.9,2015-08,2015,8,1425.05,26.3
2015-08-01,14:00,2769.0,29.4,2015-08,2015,8,1425.05,26.3
2015-08-01,15:00,2873.7,30.0,2015-08,2015,8,1425.05,26.3
2015-08-01,16:00,2385.8,31.6,2015-08,2015,8,1425.05,26.3
2015-08-01,17:00,1923.4,32.2,2015-08,2015,8,1425.05,26.3
2015-08-01,18:00,999.2,30.8,2015-08,2015,8,1425.05,26.3
2015-08-01,19:00,2751.1,32.6,2015-08,2015,8,1425.05,26.3
2015-08-01,20:00,1013.4,31.8,2015-08,2015,8,1425.05,26.3
2015-08-01,21:00,529.3,30.9,2015-08,2015,8,1425.05,26.3
2015-08-01,22:00,205.6,30.3,2015-08,2015,8,1425.05,26.3
2015-08-01,23:00,1.9,28.3,2015-08,2015,8,1425.05,26.3
2015-09-01,10:00,48.8,22.9,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-09-01,11:00,590.7,25.0,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-09-01,12:00,1425.1,27.3,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-09-01,13:00,2104.4,29.3,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-09-01,14:00,2904.3,30.4,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-09-01,15:00,3523.8,31.3,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-09-01,16:00,3082.7,32.3,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-09-01,17:00,3459.6,32.1,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-09-01,18:00,2401.3,33.4,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-09-01,19:00,1518.0,32.8,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-09-01,20:00,1192.4,31.9,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-09-01,21:00,350.8,22.6,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-09-01,22:00,1.7,21.8,2015-09,2015,9,1738.7384615384617,26.770833333333332
2015-10-01,10:00,29.9,21.0,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,11:00,306.2,21.8,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,12:00,868.0,23.3,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,13:00,1596.2,25.4,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,14:00,1188.3,25.3,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,15:00,2127.3,28.1,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,16:00,3040.7,30.1,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,17:00,2499.9,31.3,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,18:00,2728.2,31.5,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,19:00,2687.1,31.9,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,20:00,2011.0,31.0,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,21:00,1265.8,30.5,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,22:00,339.9,29.3,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-10-01,23:00,2.6,28.4,2015-10,2015,10,1477.935714285714,25.120833333333334
2015-11-01,10:00,86.2,24.0,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,11:00,522.3,24.4,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,12:00,554.1,24.9,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,13:00,532.3,24.7,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,14:00,1776.2,26.8,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,15:00,1736.1,28.0,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,16:00,1666.5,28.9,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,17:00,1671.8,28.9,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,18:00,1429.8,29.0,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,19:00,2207.5,30.4,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,20:00,1274.5,30.1,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,21:00,1111.7,24.1,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,22:00,261.5,24.0,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-11-01,23:00,2.4,23.2,2015-11,2015,11,1059.492857142857,26.004166666666666
2015-12-01,10:00,8.4,21.3,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,11:00,138.1,21.8,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,12:00,403.1,22.6,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,13:00,1070.1,24.7,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,14:00,1767.6,26.7,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,15:00,1886.1,27.5,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,16:00,2998.8,29.4,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,17:00,2284.9,29.9,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,18:00,2831.1,31.2,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,19:00,2562.2,30.7,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,20:00,2017.9,29.4,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,21:00,1282.5,28.8,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,22:00,391.8,27.9,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-12-01,23:00,5.4,26.8,2015-12,2015,12,1403.4285714285713,24.854166666666668
2015-01-02,02:00,7.1,20.1,2015-01,2015,1,1479.58125,24.95
2015-01-02,03:00,1.1,20.5,2015-01,2015,1,1479.58125,24.95
2015-01-02,10:00,9.5,19.2,2015-01,2015,1,1479.58125,24.95
2015-01-02,11:00,166.9,20.6,2015-01,2015,1,1479.58125,24.95
2015-01-02,12:00,713.4,21.7,2015-01,2015,1,1479.58125,24.95
2015-01-02,13:00,1592.8,23.1,2015-01,2015,1,1479.58125,24.95
2015-01-02,14:00,1790.1,24.5,2015-01,2015,1,1479.58125,24.95
2015-01-02,15:00,2668.8,27.0,2015-01,2015,1,1479.58125,24.95
2015-01-02,16:00,3395.6,29.1,2015-01,2015,1,1479.58125,24.95
2015-01-02,17:00,3651.0,31.0,2015-01,2015,1,1479.58125,24.95
2015-01-02,18:00,2933.5,31.3,2015-01,2015,1,1479.58125,24.95
2015-01-02,19:00,2676.1,32.5,2015-01,2015,1,1479.58125,24.95
2015-01-02,20:00,2249.8,32.2,2015-01,2015,1,1479.58125,24.95
2015-01-02,21:00,1343.3,31.4,2015-01,2015,1,1479.58125,24.95
2015-01-02,22:00,472.6,30.2,2015-01,2015,1,1479.58125,24.95
2015-01-02,23:00,1.7,27.9,2015-01,2015,1,1479.58125,24.95
2015-02-02,10:00,18.9,23.6,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,11:00,511.9,25.7,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,12:00,1380.0,27.1,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,13:00,2166.0,29.2,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,14:00,2803.2,31.5,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,15:00,3031.7,32.3,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,16:00,3552.8,33.3,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,17:00,2750.9,31.9,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,18:00,2581.1,31.6,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,19:00,2594.5,32.6,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,20:00,2673.8,32.0,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,21:00,609.6,27.0,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,22:00,126.8,27.0,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-02-02,23:00,4.7,27.0,2015-02,2015,2,1771.8500000000001,27.504166666666666
2015-03-02,10:00,27.6,22.5,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,11:00,527.5,24.2,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,12:00,1122.3,25.4,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,13:00,2218.3,28.1,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,14:00,2761.7,29.9,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,15:00,3290.1,31.6,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,16:00,3661.3,32.2,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,17:00,2951.1,32.9,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,18:00,2902.0,33.7,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,19:00,2481.2,32.9,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,20:00,751.5,22.3,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,21:00,31.8,21.6,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,22:00,54.7,22.2,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-03-02,23:00,0.3,21.9,2015-03,2015,3,1627.2428571428572,25.870833333333334
2015-04-02,10:00,18.4,21.5,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-04-02,11:00,341.8,22.9,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-04-02,12:00,659.6,24.1,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-04-02,13:00,1481.7,26.0,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-04-02,14:00,1879.1,28.2,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-04-02,15:00,2953.4,30.0,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-04-02,16:00,1718.2,24.6,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-04-02,17:00,1256.5,25.0,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-04-02,18:00,3344.1,26.9,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-04-02,19:00,2160.3,28.6,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-04-02,20:00,1974.3,28.8,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-04-02,21:00,1076.4,28.4,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-04-02,22:00,258.9,26.7,2015-04,2015,4,1470.9769230769232,24.59166666666667
2015-05-02,09:00,0.0,22.6,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,10:00,4.1,22.4,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,11:00,118.6,22.8,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,12:00,529.0,23.6,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,13:00,705.7,24.2,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,14:00,270.7,22.4,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,15:00,253.3,23.0,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,16:00,597.3,23.7,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,17:00,702.5,23.4,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,18:00,631.3,23.3,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,19:00,1059.6,23.7,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,20:00,1186.3,25.5,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,21:00,885.5,24.2,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,22:00,157.7,23.8,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-05-02,23:00,0.0,23.5,2015-05,2015,5,473.43999999999994,23.233333333333334
2015-06-02,07:00,0.1,22.5,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,10:00,8.0,22.8,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,11:00,336.9,23.5,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,12:00,574.9,24.3,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,13:00,1168.7,25.9,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,14:00,1998.9,27.3,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,15:00,2685.1,28.3,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,16:00,2904.5,26.1,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,17:00,340.8,23.7,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,18:00,637.2,24.2,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,19:00,355.2,23.6,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,20:00,335.6,23.6,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,21:00,311.5,23.6,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,22:00,90.8,23.1,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-06-02,23:00,1.4,22.5,2015-06,2015,6,783.3066666666667,23.65416666666667
2015-07-02,00:00,2.2,22.3,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,10:00,6.6,21.1,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,11:00,183.3,21.5,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,12:00,524.1,22.6,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,13:00,902.6,24.1,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,14:00,1373.4,25.2,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,15:00,1587.1,26.9,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,16:00,1625.8,27.8,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,17:00,665.9,24.0,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,18:00,465.8,23.7,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,19:00,372.1,23.8,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,20:00,816.3,24.4,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,21:00,516.4,24.6,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,22:00,220.1,24.2,2015-07,2015,7,617.5666666666667,23.0125
2015-07-02,23:00,1.8,24.0,2015-07,2015,7,617.5666666666667,23.0125
2015-08-02,10:00,2.5,22.3,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,11:00,92.9,22.4,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,12:00,261.7,22.2,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,13:00,426.4,22.5,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,14:00,825.4,23.2,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,15:00,986.5,23.8,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,16:00,1489.1,26.1,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,17:00,2066.6,27.5,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,18:00,1987.5,27.4,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,19:00,1555.8,27.4,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,20:00,1069.5,26.7,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,21:00,489.1,25.7,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,22:00,206.2,25.0,2015-08,2015,8,818.592857142857,23.7625
2015-08-02,23:00,1.1,24.1,2015-08,2015,8,818.592857142857,23.7625
2015-09-02,10:00,7.2,21.9,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,11:00,278.9,22.8,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,12:00,834.0,24.7,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,13:00,1819.2,27.3,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,14:00,1950.7,28.1,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,15:00,1155.2,25.6,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,16:00,2939.6,30.3,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,17:00,1796.9,25.2,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,18:00,2516.8,29.9,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,19:00,1952.3,30.6,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,20:00,1889.6,30.7,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,21:00,723.7,26.7,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,22:00,277.2,23.2,2015-09,2015,9,1295.9142857142856,24.675
2015-09-02,23:00,1.5,22.5,2015-09,2015,9,1295.9142857142856,24.675
2015-10-02,10:00,6.8,22.0,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,11:00,253.9,22.7,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,12:00,606.7,23.9,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,13:00,1167.7,25.7,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,14:00,2126.6,27.9,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,15:00,1437.8,24.4,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,16:00,220.1,23.2,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,17:00,578.0,23.5,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,18:00,1098.7,25.1,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,19:00,1583.5,27.3,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,20:00,1557.2,28.1,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,21:00,847.8,27.5,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,22:00,232.0,26.4,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-10-02,23:00,4.0,26.1,2015-10,2015,10,837.1999999999999,23.995833333333334
2015-11-02,10:00,0.3,22.7,2015-11,2015,11,1558.3538461538462,25.287499999999998
2015-11-02,11:00,135.3,22.8,2015-11,2015,11,1558.3538461538462,25.287499999999998
