DATA;HORA;RADIACAO;TEMPERATURA
07/01/2023;1300 UTC;696.3;23.5
07/01/2023;1400 UTC;1864.7;25.9
07/01/2023;1500 UTC;2635;26.4
07/01/2023;1600 UTC;2895.2;27.6
07/01/2023;1700 UTC;2460.1;29.4
07/01/2023;1800 UTC;2850.9;29.5
07/01/2023;1900 UTC;952.3;25.2
07/01/2023;2000 UTC;193.1;23
07/01/2023;2100 UTC;183.7;22.9
07/01/2023;2200 UTC;;
07/01/2023;2300 UTC;3.4;22.3
08/01/2023;0000 UTC;;22
08/01/2023;0100 UTC;;21.8
08/01/2023;0200 UTC;;21.8
08/01/2023;0300 UTC;;21.7
08/01/2023;0400 UTC;;21.7
08/01/2023;0500 UTC;;21.6
08/01/2023;0600 UTC;;
08/01/2023;0700 UTC;;21.2
08/01/2023;0800 UTC;;21.3
08/01/2023;0900 UTC;;21.4
08/01/2023;1000 UTC;31.3;21.6
08/01/2023;1100 UTC;289.3;22.2
08/01/2023;1200 UTC;608.5;23
08/01/2023;1300 UTC;1037.5;23.8
08/01/2023;1400 UTC;1372.7;24.2
08/01/2023;1500 UTC;980.3;25.1
08/01/2023;1600 UTC;1452.1;25.9
08/01/2023;1700 UTC;2698.6;27.7
08/01/2023;1800 UTC;1469.7;27.4
08/01/2023;1900 UTC;2032.3;24.7
08/01/2023;2000 UTC;1116.9;23.5
08/01/2023;2100 UTC;175.4;22.3
08/01/2023;2200 UTC;55.2;22.5
08/01/2023;2300 UTC;3.2;22.4
09/01/2023;0000 UTC;;22.4
09/01/2023;0100 UTC;;22.1
09/01/2023;0200 UTC;;21.8
09/01/2023;0300 UTC;;22.1
09/01/2023;0400 UTC;;22
09/01/2023;0500 UTC;;22.3
09/01/2023;0600 UTC;;22.1
09/01/2023;0700 UTC;0.1;21.8
09/01/2023;0800 UTC;;21.6
09/01/2023;0900 UTC;;21.3
09/01/2023;1000 UTC;5;21.6
09/01/2023;1100 UTC;104;21.7
09/01/2023;1200 UTC;240;21.1
09/01/2023;1300 UTC;177.6;21.4
09/01/2023;1400 UTC;434.5;22
09/01/2023;1500 UTC;622.7;21.8
09/01/2023;1600 UTC;952.3;22.3
09/01/2023;1700 UTC;1707.2;23.3
09/01/2023;1800 UTC;2955.1;26.6
09/01/2023;1900 UTC;2851;26.2
09/01/2023;2000 UTC;1255.1;26.6
09/01/2023;2100 UTC;1217.5;26.4
09/01/2023;2200 UTC;173.5;25.8
09/01/2023;2300 UTC;4.8;24.6
10/01/2023;0000 UTC;;23.1
10/01/2023;0100 UTC;;23
10/01/2023;0200 UTC;;22.8
10/01/2023;0300 UTC;;22.9
10/01/2023;0400 UTC;;22.8
10/01/2023;0500 UTC;;22.4
10/01/2023;0600 UTC;;22.3
10/01/2023;0700 UTC;;22.1
10/01/2023;0800 UTC;;22.1
10/01/2023;0900 UTC;;22.1
10/01/2023;1000 UTC;6.3;21.9
10/01/2023;1100 UTC;100.1;21.6
10/01/2023;1200 UTC;228.5;21.7
10/01/2023;1300 UTC;411.1;21.6
10/01/2023;1400 UTC;568.9;22.3
10/01/2023;1500 UTC;1007.1;23.1
10/01/2023;1600 UTC;1642.7;23.9
10/01/2023;1700 UTC;1921;24.7
10/01/2023;1800 UTC;2416.9;26.2
10/01/2023;1900 UTC;1637.6;26.8
10/01/2023;2000 UTC;1554;24.9
10/01/2023;2100 UTC;753;25.6
10/01/2023;2200 UTC;254.5;25
10/01/2023;2300 UTC;5.2;24
11/01/2023;0000 UTC;;23.2
11/01/2023;0100 UTC;;22.7
11/01/2023;0200 UTC;;22.1
11/01/2023;0300 UTC;;21.9
11/01/2023;0400 UTC;;21.9
11/01/2023;0500 UTC;;21.9
11/01/2023;0600 UTC;;21.9
11/01/2023;0700 UTC;;21.6
11/01/2023;0800 UTC;;21.4
11/01/2023;0900 UTC;;21.2
11/01/2023;1000 UTC;38.8;21.3
11/01/2023;1100 UTC;312;22.2
11/01/2023;1200 UTC;703.8;23.6
11/01/2023;1300 UTC;1712.3;26
11/01/2023;1400 UTC;1664;26.6
11/01/2023;1500 UTC;2546.3;28
11/01/2023;1600 UTC;2675.6;28
11/01/2023;1700 UTC;2534.3;28.8
11/01/2023;1800 UTC;3114.4;31.3
11/01/2023;1900 UTC;2675.6;30.6
11/01/2023;2000 UTC;1343.9;30.4
11/01/2023;2100 UTC;483.3;27.5
11/01/2023;2200 UTC;105.1;25.8
11/01/2023;2300 UTC;;25.2
12/01/2023;0000 UTC;;25
12/01/2023;0100 UTC;;24.9
12/01/2023;0200 UTC;;24.7
12/01/2023;0300 UTC;;24.5
12/01/2023;0400 UTC;;23.6
12/01/2023;0500 UTC;;23.2
12/01/2023;0600 UTC;;23.2
12/01/2023;0700 UTC;;23.4
12/01/2023;0800 UTC;;23.6
12/01/2023;0900 UTC;;23.4
12/01/2023;1000 UTC;26.6;23.3
12/01/2023;1100 UTC;134.5;23.3
12/01/2023;1200 UTC;479;24.1
12/01/2023;1300 UTC;1458.9;26.7
12/01/2023;1400 UTC;2494.2;28.8
12/01/2023;1500 UTC;3142.4;29.9
12/01/2023;1600 UTC;1762.1;24.2
12/01/2023;1700 UTC;560.6;24
12/01/2023;1800 UTC;341.6;24
12/01/2023;1900 UTC;303;24.4
12/01/2023;2000 UTC;721.6;25.7
12/01/2023;2100 UTC;607.9;26
12/01/2023;2200 UTC;201.1;25.3
12/01/2023;2300 UTC;3.5;23.9
13/01/2023;0000 UTC;;22.5
13/01/2023;0100 UTC;;22.3
13/01/2023;0200 UTC;;21.9
13/01/2023;0300 UTC;;21.9
13/01/2023;0400 UTC;;21.7
13/01/2023;0500 UTC;;21.5
13/01/2023;0600 UTC;;21.3
13/01/2023;0700 UTC;;21.1
13/01/2023;0800 UTC;;21.1
13/01/2023;0900 UTC;;21.2
13/01/2023;1000 UTC;18.7;21.1
13/01/2023;1100 UTC;222.3;21.5
13/01/2023;1200 UTC;936.3;23.1
13/01/2023;1300 UTC;1450.5;24.5
13/01/2023;1400 UTC;1127.8;25
13/01/2023;1500 UTC;875.8;24.5
13/01/2023;1600 UTC;1381.8;23.8
13/01/2023;1700 UTC;1534.3;24.2
13/01/2023;1800 UTC;1546.8;24.5
13/01/2023;1900 UTC;1215.4;25.6
13/01/2023;2000 UTC;1612.3;26.8
13/01/2023;2100 UTC;724.9;26.2
13/01/2023;2200 UTC;132.7;25.6
13/01/2023;2300 UTC;;25.2
14/01/2023;0000 UTC;;24.5
14/01/2023;0100 UTC;;23.7
14/01/2023;0200 UTC;;22.1
14/01/2023;0300 UTC;;21.4
14/01/2023;0400 UTC;;21.5
14/01/2023;0500 UTC;0.3;21.7
14/01/2023;0600 UTC;0.1;21.5
14/01/2023;0700 UTC;;21.4
14/01/2023;0800 UTC;;21.1
14/01/2023;0900 UTC;;21.3
14/01/2023;1000 UTC;10.2;21.4
14/01/2023;1100 UTC;212.6;22
14/01/2023;1200 UTC;1104.6;24.2
14/01/2023;1300 UTC;1749.3;25.1
14/01/2023;1400 UTC;2306.2;27.3
14/01/2023;1500 UTC;2896.1;28
14/01/2023;1600 UTC;2081.4;28.8
14/01/2023;1700 UTC;1637.1;28.5
14/01/2023;1800 UTC;1470.3;28.4
14/01/2023;1900 UTC;1061.9;26.7
14/01/2023;2000 UTC;269.8;24
14/01/2023;2100 UTC;280.4;23.5
14/01/2023;2200 UTC;170.3;24.3
14/01/2023;2300 UTC;6.9;23.7
15/01/2023;0000 UTC;;23.9
15/01/2023;0100 UTC;;23.7
15/01/2023;0200 UTC;;23.3
15/01/2023;0300 UTC;;23.1
15/01/2023;0400 UTC;;22.9
15/01/2023;0500 UTC;;22.3
15/01/2023;0600 UTC;;22.3
15/01/2023;0700 UTC;;22.2
15/01/2023;0800 UTC;;22.1
15/01/2023;0900 UTC;;21.7
15/01/2023;1000 UTC;71.4;22.2
15/01/2023;1100 UTC;658.4;24.1
15/01/2023;1200 UTC;988.7;25.6
15/01/2023;1300 UTC;2003.8;28
15/01/2023;1400 UTC;2100.7;27.9
15/01/2023;1500 UTC;2188.4;27.7
15/01/2023;1600 UTC;3255.7;30.3
15/01/2023;1700 UTC;2936.3;30
15/01/2023;1800 UTC;1936.7;28.4
15/01/2023;1900 UTC;467.5;28.2
15/01/2023;2000 UTC;561.7;28.7
15/01/2023;2100 UTC;395.4;28.2
15/01/2023;2200 UTC;132;26.9
15/01/2023;2300 UTC;0.6;25.5
16/01/2023;0000 UTC;;
16/01/2023;0100 UTC;;23.9
16/01/2023;0200 UTC;;23.4
16/01/2023;0300 UTC;;23
16/01/2023;0400 UTC;;22.8
16/01/2023;0500 UTC;;22.6
16/01/2023;0600 UTC;;22.1
16/01/2023;0700 UTC;;22
16/01/2023;0800 UTC;;21.4
16/01/2023;0900 UTC;;21.8
16/01/2023;1000 UTC;28.8;21.5
16/01/2023;1100 UTC;317;22.5
16/01/2023;1200 UTC;1252.3;25.3
16/01/2023;1300 UTC;2046.2;26.9
16/01/2023;1400 UTC;2696.8;29.5
16/01/2023;1500 UTC;2784;30.1
16/01/2023;1600 UTC;1280;26.7
16/01/2023;1700 UTC;389;25.5
16/01/2023;1800 UTC;746.6;26.4
16/01/2023;1900 UTC;1459.2;27.4
16/01/2023;2000 UTC;1405.5;28.8
16/01/2023;2100 UTC;910.8;24.7
16/01/2023;2200 UTC;97;22.5
16/01/2023;2300 UTC;3.8;20.4
17/01/2023;0000 UTC;;20.6
17/01/2023;0100 UTC;;21.2
17/01/2023;0200 UTC;;21.3
17/01/2023;0300 UTC;;20.8
17/01/2023;0400 UTC;;21.1
17/01/2023;0500 UTC;;20.7
17/01/2023;0600 UTC;;20.8
17/01/2023;0700 UTC;;20.9
17/01/2023;0800 UTC;;21
17/01/2023;0900 UTC;;20.6
17/01/2023;1000 UTC;19.4;20.8
17/01/2023;1100 UTC;273.8;21.6
17/01/2023;1200 UTC;740.5;22.7
17/01/2023;1300 UTC;1463.9;24.6
17/01/2023;1400 UTC;1864.8;25.9
17/01/2023;1500 UTC;2078.5;27.2
17/01/2023;1600 UTC;2894.2;28.7
17/01/2023;1700 UTC;2682.7;29.2
17/01/2023;1800 UTC;2994.1;30.8
17/01/2023;1900 UTC;2793.7;30.9
17/01/2023;2000 UTC;2073;31.3
17/01/2023;2100 UTC;1450.3;31.2
17/01/2023;2200 UTC;382.6;29.5
17/01/2023;2300 UTC;2.3;27.8
18/01/2023;0000 UTC;;27.2
18/01/2023;0100 UTC;;21.8
18/01/2023;0200 UTC;;22.1
18/01/2023;0300 UTC;;22.4
18/01/2023;0400 UTC;;23.1
18/01/2023;0500 UTC;;22.2
18/01/2023;0600 UTC;;21.8
18/01/2023;0700 UTC;;21.8
18/01/2023;0800 UTC;;21.6
18/01/2023;0900 UTC;;21.6
18/01/2023;1000 UTC;29;21.8
18/01/2023;1100 UTC;376.4;22.9
18/01/2023;1200 UTC;759.2;24
18/01/2023;1300 UTC;1706.4;25.6
18/01/2023;1400 UTC;2713;27.5
18/01/2023;1500 UTC;3328;28.9
18/01/2023;1600 UTC;3123.1;29.7
18/01/2023;1700 UTC;2795.2;29.5
18/01/2023;1800 UTC;3092;31.1
18/01/2023;1900 UTC;2623.3;30.2
18/01/2023;2000 UTC;2350.8;29.7
18/01/2023;2100 UTC;1345.1;28.8
18/01/2023;2200 UTC;211.1;28
18/01/2023;2300 UTC;1.4;26.8
19/01/2023;0000 UTC;;26.2
19/01/2023;0100 UTC;;25.6
19/01/2023;0200 UTC;;25
19/01/2023;0300 UTC;;24.1
19/01/2023;0400 UTC;;24.4
19/01/2023;0500 UTC;;23.1
19/01/2023;0600 UTC;;22.9
19/01/2023;0700 UTC;;21.1
19/01/2023;0800 UTC;;21.1
19/01/2023;0900 UTC;;20.7
19/01/2023;1000 UTC;44.2;21.1
19/01/2023;1100 UTC;629;24.6
19/01/2023;1200 UTC;1363.6;26
19/01/2023;1300 UTC;2012.6;26.6
19/01/2023;1400 UTC;2757.4;28.6
19/01/2023;1500 UTC;2747.3;29
19/01/2023;1600 UTC;2492.2;28.9
19/01/2023;1700 UTC;2509.8;25.6
19/01/2023;1800 UTC;910.3;25.4
19/01/2023;1900 UTC;1240.8;27
19/01/2023;2000 UTC;642.2;26.1
19/01/2023;2100 UTC;438;25.2
19/01/2023;2200 UTC;314.5;24.3
19/01/2023;2300 UTC;2.5;23.7
20/01/2023;0000 UTC;;22.7
20/01/2023;0100 UTC;;22.6
20/01/2023;0200 UTC;;22.2
20/01/2023;0300 UTC;;22
20/01/2023;0400 UTC;;22.3
20/01/2023;0500 UTC;;22.3
20/01/2023;0600 UTC;;
20/01/2023;0700 UTC;;21.6
20/01/2023;0800 UTC;;21.8
20/01/2023;0900 UTC;;22
20/01/2023;1000 UTC;9;21.8
20/01/2023;1100 UTC;243.2;22.6
20/01/2023;1200 UTC;742.2;24.3
20/01/2023;1300 UTC;938.5;25.2
20/01/2023;1400 UTC;2061.7;26.8
20/01/2023;1500 UTC;3221.5;28.5
20/01/2023;1600 UTC;3751.4;30.4
20/01/2023;1700 UTC;3680.7;30.9
20/01/2023;1800 UTC;2688.5;30.8
20/01/2023;1900 UTC;2474.8;31.1
20/01/2023;2000 UTC;1748.5;31
20/01/2023;2100 UTC;757.1;27.8
20/01/2023;2200 UTC;254.5;28
20/01/2023;2300 UTC;5.1;27.7
21/01/2023;0000 UTC;;27.3
21/01/2023;0100 UTC;;26
21/01/2023;0200 UTC;;25.1
21/01/2023;0300 UTC;;24.8
21/01/2023;0400 UTC;;24.5
21/01/2023;0500 UTC;;23.9
21/01/2023;0600 UTC;;23.8
21/01/2023;0700 UTC;;23.7
21/01/2023;0800 UTC;;24.1
21/01/2023;0900 UTC;;23.2
21/01/2023;1000 UTC;10.3;22.9
21/01/2023;1100 UTC;331.6;23.8
21/01/2023;1200 UTC;1562.4;25.8
21/01/2023;1300 UTC;2245.7;27.7
21/01/2023;1400 UTC;2828;28.8
21/01/2023;1500 UTC;2529.6;27.7
21/01/2023;1600 UTC;2764.8;30.8
21/01/2023;1700 UTC;3478.7;32
21/01/2023;1800 UTC;3026.4;31.8
21/01/2023;1900 UTC;1000.9;25.7
21/01/2023;2000 UTC;317;23.7
21/01/2023;2100 UTC;433.6;24.7
21/01/2023;2200 UTC;223;24.6
21/01/2023;2300 UTC;5.5;24.1
22/01/2023;0000 UTC;;23.8
22/01/2023;0100 UTC;;23.6
22/01/2023;0200 UTC;;23.7
22/01/2023;0300 UTC;;23.3
22/01/2023;0400 UTC;;23.2
22/01/2023;0500 UTC;;
22/01/2023;0600 UTC;;21.9
22/01/2023;0700 UTC;;21.9
22/01/2023;0800 UTC;;22
22/01/2023;0900 UTC;;22
22/01/2023;1000 UTC;33.8;22.2
22/01/2023;1100 UTC;353.3;23.4
22/01/2023;1200 UTC;844.6;24.3
22/01/2023;1300 UTC;1274.2;26
22/01/2023;1400 UTC;2184.7;28.1
22/01/2023;1500 UTC;2403.9;30
22/01/2023;1600 UTC;1686.9;29
22/01/2023;1700 UTC;2453;29.6
22/01/2023;1800 UTC;1696;29.8
22/01/2023;1900 UTC;1465.5;28.2
22/01/2023;2000 UTC;485.6;23.6
22/01/2023;2100 UTC;291.3;23.2
22/01/2023;2200 UTC;202;23.4
22/01/2023;2300 UTC;10.3;23.4
23/01/2023;0000 UTC;;23.7
23/01/2023;0100 UTC;;23.8
23/01/2023;0200 UTC;;23.4
23/01/2023;0300 UTC;;23.2
23/01/2023;0400 UTC;;22.9
23/01/2023;0500 UTC;;22
23/01/2023;0600 UTC;;22.1
23/01/2023;0700 UTC;;22
23/01/2023;0800 UTC;;22.1
23/01/2023;0900 UTC;;22.1
23/01/2023;1000 UTC;2.8;21.9
23/01/2023;1100 UTC;75.7;21.7
23/01/2023;1200 UTC;228.7;22.1
23/01/2023;1300 UTC;361.3;21.6
23/01/2023;1400 UTC;766.3;22.5
23/01/2023;1500 UTC;1866.3;24.3
23/01/2023;1600 UTC;1757.9;26
23/01/2023;1700 UTC;2207.4;27.9
23/01/2023;1800 UTC;2408.8;29.5
23/01/2023;1900 UTC;2374.3;30.4
23/01/2023;2000 UTC;1350.7;27.4
23/01/2023;2100 UTC;724.8;27.5
23/01/2023;2200 UTC;577.6;27.6
23/01/2023;2300 UTC;29.1;26.9
24/01/2023;0000 UTC;;25.5
24/01/2023;0100 UTC;;25
24/01/2023;0200 UTC;;24.8
24/01/2023;0300 UTC;;24.3
24/01/2023;0400 UTC;;24.2
24/01/2023;0500 UTC;;24.4
24/01/2023;0600 UTC;;23.7
24/01/2023;0700 UTC;;22.5
24/01/2023;0800 UTC;;22.5
24/01/2023;0900 UTC;;21.2
24/01/2023;1000 UTC;0.5;20.7
24/01/2023;1100 UTC;35;20.9
24/01/2023;1200 UTC;306.5;21.6
24/01/2023;1300 UTC;1005.1;23.2
24/01/2023;1400 UTC;1693.5;25.5
24/01/2023;1500 UTC;2548.3;27.4
24/01/2023;1600 UTC;2598.5;28
24/01/2023;1700 UTC;2942.1;29.6
24/01/2023;1800 UTC;2061.4;26
24/01/2023;1900 UTC;640.5;23.4
24/01/2023;2000 UTC;1390.6;28.7
24/01/2023;2100 UTC;726.6;25.3
24/01/2023;2200 UTC;312.1;25
24/01/2023;2300 UTC;12;24.4
25/01/2023;0000 UTC;;24.6
25/01/2023;0100 UTC;;24.3
25/01/2023;0200 UTC;;24
25/01/2023;0300 UTC;;23.5
25/01/2023;0400 UTC;;22.9
25/01/2023;0500 UTC;;22.7
25/01/2023;0600 UTC;;22.9
25/01/2023;0700 UTC;;22.7
25/01/2023;0800 UTC;;23
25/01/2023;0900 UTC;;22.7
25/01/2023;1000 UTC;7.1;22.8
25/01/2023;1100 UTC;174.3;23.8
25/01/2023;1200 UTC;669.7;24.8
25/01/2023;1300 UTC;982.4;26.5
25/01/2023;1400 UTC;2275.6;28.5
25/01/2023;1500 UTC;2648.6;26.2
25/01/2023;1600 UTC;1784.2;26.4
25/01/2023;1700 UTC;1391.8;25.5
25/01/2023;1800 UTC;570.5;24.3
25/01/2023;1900 UTC;1391.7;25
25/01/2023;2000 UTC;1235.5;24.7
25/01/2023;2100 UTC;371.5;24.2
25/01/2023;2200 UTC;10;23.8
25/01/2023;2300 UTC;;22.7
26/01/2023;0000 UTC;;22.4
26/01/2023;0100 UTC;;22.6
26/01/2023;0200 UTC;;22.1
26/01/2023;0300 UTC;;21.8
26/01/2023;0400 UTC;;21.9
26/01/2023;0500 UTC;;21.6
26/01/2023;0600 UTC;;21.6
26/01/2023;0700 UTC;;21.5
26/01/2023;0800 UTC;;21.6
26/01/2023;0900 UTC;;21.7
26/01/2023;1000 UTC;13.9;21.9
26/01/2023;1100 UTC;245.4;22.6
26/01/2023;1200 UTC;547.8;23.6
26/01/2023;1300 UTC;1049.3;24.9
26/01/2023;1400 UTC;1558.5;26.5
26/01/2023;1500 UTC;2433.8;27.9
26/01/2023;1600 UTC;2115;28.5
26/01/2023;1700 UTC;2963;29.9
26/01/2023;1800 UTC;2619.9;29.6
26/01/2023;1900 UTC;2482.3;31
26/01/2023;2000 UTC;2198.8;30.7
26/01/2023;2100 UTC;1148.3;30.5
26/01/2023;2200 UTC;244.3;24.4
26/01/2023;2300 UTC;9;23.9
27/01/2023;0000 UTC;;24.4
27/01/2023;0100 UTC;;23
27/01/2023;0200 UTC;;22.7
27/01/2023;0300 UTC;;22.5
27/01/2023;0400 UTC;;22.4
27/01/2023;0500 UTC;;22.2
27/01/2023;0600 UTC;;22.2
27/01/2023;0700 UTC;;22.1
27/01/2023;0800 UTC;;21.8
27/01/2023;0900 UTC;;22.1
27/01/2023;1000 UTC;4.9;22.2
27/01/2023;1100 UTC;90.2;22.3
27/01/2023;1200 UTC;335.6;23
27/01/2023;1300 UTC;810.8;23.9
27/01/2023;1400 UTC;1071.9;24.9
27/01/2023;1500 UTC;1789;25.4
27/01/2023;1600 UTC;1206.4;22.8
27/01/2023;1700 UTC;892.4;22.9
27/01/2023;1800 UTC;580.5;21.9
27/01/2023;1900 UTC;340.4;22
27/01/2023;2000 UTC;213.3;22
27/01/2023;2100 UTC;274.4;22.1
27/01/2023;2200 UTC;100.9;22.1
27/01/2023;2300 UTC;1.4;22
28/01/2023;0000 UTC;;22.1
28/01/2023;0100 UTC;;22
28/01/2023;0200 UTC;;21.9
28/01/2023;0300 UTC;;21.8
28/01/2023;0400 UTC;;21.8
28/01/2023;0500 UTC;;21.9
28/01/2023;0600 UTC;;21.8
28/01/2023;0700 UTC;;21.8
28/01/2023;0800 UTC;;21.8
28/01/2023;0900 UTC;;21.8
28/01/2023;1000 UTC;2;21.8
28/01/2023;1100 UTC;63.1;22
28/01/2023;1200 UTC;319.4;22.4
28/01/2023;1300 UTC;475.2;22.5
28/01/2023;1400 UTC;570;22.7
28/01/2023;1500 UTC;445.2;22.3
28/01/2023;1600 UTC;475.9;22.3
28/01/2023;1700 UTC;440.4;22.1
28/01/2023;1800 UTC;301.6;21.9
28/01/2023;1900 UTC;442.7;22.2
28/01/2023;2000 UTC;722.2;23
28/01/2023;2100 UTC;591.1;23.3
28/01/2023;2200 UTC;284.7;23.1
28/01/2023;2300 UTC;8.1;22.4
29/01/2023;0000 UTC;;21.8
29/01/2023;0100 UTC;;21.9
29/01/2023;0200 UTC;;21.9
29/01/2023;0300 UTC;;21.6
29/01/2023;0400 UTC;;21.8
29/01/2023;0500 UTC;;21.7
29/01/2023;0600 UTC;;21.5
